Scores
0.2337688317674274
0.2350770461031168
0.2208282341055049
0.2346999627109622
0.2409614335427301
0.2281347517582707
0.2338014297179962
0.238417051068011
0.248298813763565
0.2377755971055139
0.2356130797456063
0.2369077094372172
0.2416543735958193
0.2407740932633288
0.233203734763069
0.226811536225606
0.2415296449211223
0.2277021008466323
0.2298749783067951
0.2402836301182983
0.2340345685057864
0.2390321893902171
0.2378329663868159
0.2341953801820567
0.2228256429588026
0.2350226173619503
0.2245746717896003
0.2314163025861061
0.2410521588125233
0.233555210601884
0.2375906198109462
0.2285206739998822
0.2472690464149807
0.2346985637789075
0.2359623204637936
0.2323627111696452
0.2235794425052447
0.2268322087591192
0.2373480762121942
0.2229166599987063
0.2278234869926085
0.2417583292023687
0.2332660872576112
0.2353282943619734
0.2372487406554025
0.2451303340518732
0.2251127694606157
0.2382187326419274
0.2411559673966674
0.2470142824768073
0.227969919351446
0.2289328671527932
0.2331356051012067
0.2355902547004362
0.23140748578505158
