Scores
0.2277285840238903
0.2244668781916707
0.2364198539557294
0.2448623577686083
0.2364222076654909
0.2356234009073699
0.2385035218232431
0.2362494430840504
0.235663991874172
0.2254676658727656
0.2414097976610793
0.2373740212556985
0.2370597132272692
0.2191245527816117
0.2299451089530967
0.2226730258282998
0.2332700951255099
0.2330963284329262
0.2359773067561434
0.2478250776839128
0.2288153101006979
0.2289162838305943
0.2436634549201896
0.2215871225511067
0.2439080007874572
0.215851238665748
0.2269163222895612
0.2227878090034269
0.2413402731112442
0.2102904157346496
0.2259083940830909
0.2279546152301687
0.2208463566250852
0.2224012700677333
0.2150333796316161
0.213946526181279
0.2398572139919243
0.2096494012486283
0.2419221677633286
0.2375508100104803
0.2329992343352455
0.2213533542831202
0.2380359726393372
0.2491015032637539
0.2332226687615392
0.2288155143643201
0.2405457035456927
0.2177542935558209
0.2349092597670971
0.2301242306573439
0.23993417211456705
